resolution_stategy,dep_key,tree_accurarcy,overlap_tree,contains_bundled,nmb_npm_deps,contains_optionals_and_peers
dep_reach_plus_bundled_plus_peer,zp-pub1-0990b@4.0.1647517434,1.0,1.0,False,1,False
dep_reuse_plus_bundled_plus_peer,zp-pub1-0990b@4.0.1647517434,1.0,1.0,False,1,False
dep_reach,app-datepicker-with-highlight@1.0.0,1.0,1.0,False,23,False
dep_reuse,app-datepicker-with-highlight@1.0.0,1.0,1.0,False,23,False
dep_reach_plus_bundled_plus_peer,app-datepicker-with-highlight@1.0.0,1.0,1.0,False,23,False
dep_reuse_plus_bundled_plus_peer,app-datepicker-with-highlight@1.0.0,1.0,1.0,False,23,False
dep_reach,skyeye-agent@0.1.1,0.9747634069400631,0.9478527607361963,False,134,False
dep_reuse,skyeye-agent@0.1.1,1.0,1.0,False,134,False
dep_reach_plus_bundled_plus_peer,skyeye-agent@0.1.1,0.9747634069400631,0.9478527607361963,False,134,False
dep_reuse_plus_bundled_plus_peer,skyeye-agent@0.1.1,1.0,1.0,False,134,False
dep_reach,jokerjin-cli@1.0.0,0.9896103896103896,0.9794344473007712,False,175,False
dep_reuse,jokerjin-cli@1.0.0,1.0,1.0,False,175,False
dep_reach_plus_bundled_plus_peer,jokerjin-cli@1.0.0,0.9896103896103896,0.9794344473007712,False,175,False
dep_reuse_plus_bundled_plus_peer,jokerjin-cli@1.0.0,1.0,1.0,False,175,False
dep_reach,asset-module-webpack-plugin@0.0.2,1.0,1.0,False,3,False
dep_reuse,asset-module-webpack-plugin@0.0.2,1.0,1.0,False,3,False
dep_reach_plus_bundled_plus_peer,asset-module-webpack-plugin@0.0.2,1.0,1.0,False,3,False
dep_reuse_plus_bundled_plus_peer,asset-module-webpack-plugin@0.0.2,1.0,1.0,False,3,False
dep_reach,markdown-image-git@1.0.4,1.0,1.0,False,7,False
dep_reuse,markdown-image-git@1.0.4,1.0,1.0,False,7,False
dep_reach_plus_bundled_plus_peer,markdown-image-git@1.0.4,1.0,1.0,False,7,False
dep_reuse_plus_bundled_plus_peer,markdown-image-git@1.0.4,1.0,1.0,False,7,False
dep_reach,timepiece-vue@0.0.9,1.0,1.0,False,1,False
dep_reuse,timepiece-vue@0.0.9,1.0,1.0,False,1,False
dep_reach_plus_bundled_plus_peer,timepiece-vue@0.0.9,1.0,1.0,False,1,False
dep_reuse_plus_bundled_plus_peer,timepiece-vue@0.0.9,1.0,1.0,False,1,False
dep_reach,@jenspots/md2html@0.1.3,1.0,1.0,False,1,False
dep_reuse,@jenspots/md2html@0.1.3,1.0,1.0,False,1,False
dep_reach_plus_bundled_plus_peer,@jenspots/md2html@0.1.3,1.0,1.0,False,1,False
dep_reuse_plus_bundled_plus_peer,@jenspots/md2html@0.1.3,1.0,1.0,False,1,False
dep_reach,@tutor/rethinkdb-database@0.5.38,1.0,1.0,False,17,False
dep_reuse,@tutor/rethinkdb-database@0.5.38,1.0,1.0,False,17,False
dep_reach_plus_bundled_plus_peer,@tutor/rethinkdb-database@0.5.38,1.0,1.0,False,17,False
dep_reuse_plus_bundled_plus_peer,@tutor/rethinkdb-database@0.5.38,1.0,1.0,False,17,False
dep_reach,@cmsonfire/storage-provider@1.0.1,0.5875299760191847,0.4069767441860465,False,88,True
dep_reuse,@cmsonfire/storage-provider@1.0.1,1.0,1.0,False,88,True
dep_reach_plus_bundled_plus_peer,@cmsonfire/storage-provider@1.0.1,0.5875299760191847,0.4069767441860465,False,88,True
dep_reuse_plus_bundled_plus_peer,@cmsonfire/storage-provider@1.0.1,1.0,1.0,False,88,True
dep_reach,@cityofzion/wallet-connect-sdk-core@2.1.2,0.896774193548387,0.3068432671081678,False,120,False
dep_reuse,@cityofzion/wallet-connect-sdk-core@2.1.2,0.961038961038961,0.3340857787810384,False,120,False
dep_reach_plus_bundled_plus_peer,@cityofzion/wallet-connect-sdk-core@2.1.2,0.896774193548387,0.3068432671081678,False,120,False
dep_reuse_plus_bundled_plus_peer,@cityofzion/wallet-connect-sdk-core@2.1.2,0.961038961038961,0.3340857787810384,False,120,False
dep_reach,sbtech-general-api-client@0.1.10,1.0,1.0,False,2,False
dep_reuse,sbtech-general-api-client@0.1.10,1.0,1.0,False,2,False
dep_reach_plus_bundled_plus_peer,sbtech-general-api-client@0.1.10,1.0,1.0,False,2,False
dep_reuse_plus_bundled_plus_peer,sbtech-general-api-client@0.1.10,1.0,1.0,False,2,False
dep_reach,serverless-agnostic@1.0.2,0.9999544585117042,0.9925637954026626,False,317,True
dep_reuse,serverless-agnostic@1.0.2,0.9999544585117042,0.9925637954026626,False,317,True
dep_reach_plus_bundled_plus_peer,serverless-agnostic@1.0.2,0.9999544585117042,0.9925637954026626,False,317,True
dep_reuse_plus_bundled_plus_peer,serverless-agnostic@1.0.2,0.9999544585117042,0.9925637954026626,False,317,True
dep_reach,grunt-debug@0.0.3,1.0,1.0,False,38,True
dep_reuse,grunt-debug@0.0.3,1.0,1.0,False,38,True
dep_reach_plus_bundled_plus_peer,grunt-debug@0.0.3,1.0,1.0,False,38,True
dep_reuse_plus_bundled_plus_peer,grunt-debug@0.0.3,1.0,1.0,False,38,True
dep_reach,dsr-package-selah-raver-agons-virid@1.0.1,1.0,1.0,False,3,False
dep_reuse,dsr-package-selah-raver-agons-virid@1.0.1,1.0,1.0,False,3,False
dep_reach_plus_bundled_plus_peer,dsr-package-selah-raver-agons-virid@1.0.1,1.0,1.0,False,3,False
dep_reuse_plus_bundled_plus_peer,dsr-package-selah-raver-agons-virid@1.0.1,1.0,1.0,False,3,False
dep_reach,vue-incall@1.0.7,1.0,1.0,False,10,False
dep_reuse,vue-incall@1.0.7,1.0,1.0,False,10,False
dep_reach_plus_bundled_plus_peer,vue-incall@1.0.7,1.0,1.0,False,10,False
dep_reuse_plus_bundled_plus_peer,vue-incall@1.0.7,1.0,1.0,False,10,False
dep_reach,lazy-cacache@2.0.4,1.0,1.0,False,111,True
dep_reuse,lazy-cacache@2.0.4,1.0,1.0,False,111,True
dep_reach_plus_bundled_plus_peer,lazy-cacache@2.0.4,1.0,1.0,False,111,True
dep_reuse_plus_bundled_plus_peer,lazy-cacache@2.0.4,1.0,1.0,False,111,True
dep_reach,@anyui/alipay@0.4.4,1.0,1.0,False,15,False
dep_reuse,@anyui/alipay@0.4.4,1.0,1.0,False,15,False
dep_reach_plus_bundled_plus_peer,@anyui/alipay@0.4.4,1.0,1.0,False,15,False
dep_reuse_plus_bundled_plus_peer,@anyui/alipay@0.4.4,1.0,1.0,False,15,False
dep_reach,@vertx/service-discovery-bridge-docker@3.9.4,1.0,1.0,False,3,False
dep_reuse,@vertx/service-discovery-bridge-docker@3.9.4,1.0,1.0,False,3,False
dep_reach_plus_bundled_plus_peer,@vertx/service-discovery-bridge-docker@3.9.4,1.0,1.0,False,3,False
dep_reuse_plus_bundled_plus_peer,@vertx/service-discovery-bridge-docker@3.9.4,1.0,1.0,False,3,False
dep_reach,@koba789/libmecab-ffi@1.0.0,0.8333333333333334,0.7692307692307693,False,18,False
dep_reuse,@koba789/libmecab-ffi@1.0.0,1.0,1.0,False,18,False
dep_reach_plus_bundled_plus_peer,@koba789/libmecab-ffi@1.0.0,0.8333333333333334,0.7692307692307693,False,18,False
dep_reuse_plus_bundled_plus_peer,@koba789/libmecab-ffi@1.0.0,1.0,1.0,False,18,False
dep_reach,tinymce-vue-h@5.10.2,1.0,1.0,False,12,False
dep_reuse,tinymce-vue-h@5.10.2,1.0,1.0,False,12,False
dep_reach_plus_bundled_plus_peer,tinymce-vue-h@5.10.2,1.0,1.0,False,12,False
dep_reuse_plus_bundled_plus_peer,tinymce-vue-h@5.10.2,1.0,1.0,False,12,False
dep_reach,vinfo@0.1.1,1.0,1.0,False,1,False
dep_reuse,vinfo@0.1.1,1.0,1.0,False,1,False
dep_reach_plus_bundled_plus_peer,vinfo@0.1.1,1.0,1.0,False,1,False
dep_reuse_plus_bundled_plus_peer,vinfo@0.1.1,1.0,1.0,False,1,False
dep_reach,poom@0.0.2,1.0,1.0,False,49,False
dep_reuse,poom@0.0.2,0.9411764705882353,0.8888888888888888,False,49,False
dep_reach_plus_bundled_plus_peer,poom@0.0.2,1.0,1.0,False,49,False
dep_reuse_plus_bundled_plus_peer,poom@0.0.2,0.9411764705882353,0.8888888888888888,False,49,False
dep_reach,wejee-vue2@1.0.0,1.0,1.0,False,1,False
dep_reuse,wejee-vue2@1.0.0,1.0,1.0,False,1,False
dep_reach_plus_bundled_plus_peer,wejee-vue2@1.0.0,1.0,1.0,False,1,False
dep_reuse_plus_bundled_plus_peer,wejee-vue2@1.0.0,1.0,1.0,False,1,False
dep_reach,node-red-contrib-tekosbot-basic@0.0.20,1.0,1.0,False,36,True
dep_reuse,node-red-contrib-tekosbot-basic@0.0.20,1.0,1.0,False,36,True
dep_reach_plus_bundled_plus_peer,node-red-contrib-tekosbot-basic@0.0.20,1.0,1.0,False,36,True
dep_reuse_plus_bundled_plus_peer,node-red-contrib-tekosbot-basic@0.0.20,1.0,1.0,False,36,True
dep_reach,@collmot/ol-react@0.2.1,1.0,1.0,False,17,True
dep_reuse,@collmot/ol-react@0.2.1,1.0,1.0,False,17,True
dep_reach_plus_bundled_plus_peer,@collmot/ol-react@0.2.1,1.0,1.0,False,17,True
dep_reuse_plus_bundled_plus_peer,@collmot/ol-react@0.2.1,1.0,1.0,False,17,True
dep_reach,re-dux@1.0.0,1.0,1.0,False,1,False
dep_reuse,re-dux@1.0.0,1.0,1.0,False,1,False
dep_reach_plus_bundled_plus_peer,re-dux@1.0.0,1.0,1.0,False,1,False
dep_reuse_plus_bundled_plus_peer,re-dux@1.0.0,1.0,1.0,False,1,False
dep_reach,data-suite-revenue-helper@1.0.7,1.0,1.0,False,18,False
dep_reuse,data-suite-revenue-helper@1.0.7,1.0,1.0,False,18,False
dep_reach_plus_bundled_plus_peer,data-suite-revenue-helper@1.0.7,1.0,1.0,False,18,False
dep_reuse_plus_bundled_plus_peer,data-suite-revenue-helper@1.0.7,1.0,1.0,False,18,False
dep_reach,botbuilder-testing@4.17.1,0.9690322580645161,0.9615877080665813,False,105,False
dep_reuse,botbuilder-testing@4.17.1,0.9767741935483871,0.9767741935483871,False,105,False
dep_reach_plus_bundled_plus_peer,botbuilder-testing@4.17.1,0.9690322580645161,0.9615877080665813,False,105,False
dep_reuse_plus_bundled_plus_peer,botbuilder-testing@4.17.1,0.9767741935483871,0.9767741935483871,False,105,False
dep_reach,files-sync-stream@0.3.0,1.0,1.0,False,2,False
dep_reuse,files-sync-stream@0.3.0,1.0,1.0,False,2,False
dep_reach_plus_bundled_plus_peer,files-sync-stream@0.3.0,1.0,1.0,False,2,False
dep_reuse_plus_bundled_plus_peer,files-sync-stream@0.3.0,1.0,1.0,False,2,False
dep_reach,vue-pithy-pagination@0.1.2,1.0,1.0,False,11,False
dep_reuse,vue-pithy-pagination@0.1.2,1.0,1.0,False,11,False
dep_reach_plus_bundled_plus_peer,vue-pithy-pagination@0.1.2,1.0,1.0,False,11,False
dep_reuse_plus_bundled_plus_peer,vue-pithy-pagination@0.1.2,1.0,1.0,False,11,False
dep_reach,fzp2js@1.0.1,1.0,1.0,False,4,False
dep_reuse,fzp2js@1.0.1,1.0,1.0,False,4,False
dep_reach_plus_bundled_plus_peer,fzp2js@1.0.1,1.0,1.0,False,4,False
dep_reuse_plus_bundled_plus_peer,fzp2js@1.0.1,1.0,1.0,False,4,False
dep_reach,@kaantig/cosmosjs@0.9.0,0.9962085308056872,0.9952651515151515,False,113,False
dep_reuse,@kaantig/cosmosjs@0.9.0,0.9971563981042654,0.9971563981042654,False,113,False
dep_reach_plus_bundled_plus_peer,@kaantig/cosmosjs@0.9.0,0.9962085308056872,0.9952651515151515,False,113,False
dep_reuse_plus_bundled_plus_peer,@kaantig/cosmosjs@0.9.0,0.9971563981042654,0.9971563981042654,False,113,False
dep_reach,redux-generator-scripts@1.0.1,0.9951325863205395,0.9903123265553258,False,529,True
dep_reuse,redux-generator-scripts@1.0.1,0.9972620798053035,0.9945391110886384,False,529,True
dep_reach_plus_bundled_plus_peer,redux-generator-scripts@1.0.1,0.9951325863205395,0.9903123265553258,False,529,True
dep_reuse_plus_bundled_plus_peer,redux-generator-scripts@1.0.1,0.9972620798053035,0.9945391110886384,False,529,True
dep_reach,@ppprisma/pbp@0.0.4,1.0,1.0,False,61,False
dep_reuse,@ppprisma/pbp@0.0.4,1.0,1.0,False,61,False
dep_reach_plus_bundled_plus_peer,@ppprisma/pbp@0.0.4,1.0,1.0,False,61,False
dep_reuse_plus_bundled_plus_peer,@ppprisma/pbp@0.0.4,1.0,1.0,False,61,False
dep_reach,preludium@0.4.1,1.0,1.0,False,1,False
dep_reuse,preludium@0.4.1,1.0,1.0,False,1,False
dep_reach_plus_bundled_plus_peer,preludium@0.4.1,1.0,1.0,False,1,False
dep_reuse_plus_bundled_plus_peer,preludium@0.4.1,1.0,1.0,False,1,False
dep_reach,ecqm-bundler@0.0.5,0.9821428571428571,0.9649122807017544,False,40,False
dep_reuse,ecqm-bundler@0.0.5,1.0,1.0,False,40,False
dep_reach_plus_bundled_plus_peer,ecqm-bundler@0.0.5,0.9821428571428571,0.9649122807017544,False,40,False
dep_reuse_plus_bundled_plus_peer,ecqm-bundler@0.0.5,1.0,1.0,False,40,False
dep_reach,escape-markdown@1.0.4,1.0,1.0,False,1,False
dep_reuse,escape-markdown@1.0.4,1.0,1.0,False,1,False
dep_reach_plus_bundled_plus_peer,escape-markdown@1.0.4,1.0,1.0,False,1,False
dep_reuse_plus_bundled_plus_peer,escape-markdown@1.0.4,1.0,1.0,False,1,False
dep_reach,birde-cms@1.0.6,1.0,1.0,False,1,False
dep_reuse,birde-cms@1.0.6,1.0,1.0,False,1,False
dep_reach_plus_bundled_plus_peer,birde-cms@1.0.6,1.0,1.0,False,1,False
dep_reuse_plus_bundled_plus_peer,birde-cms@1.0.6,1.0,1.0,False,1,False
dep_reach,@dsr-rollback-org-owler-rivos-nasal-angry/dsr-rollback-owler-rivos-nasal-angry@1.0.0,1.0,1.0,False,1,False
dep_reuse,@dsr-rollback-org-owler-rivos-nasal-angry/dsr-rollback-owler-rivos-nasal-angry@1.0.0,1.0,1.0,False,1,False
dep_reach_plus_bundled_plus_peer,@dsr-rollback-org-owler-rivos-nasal-angry/dsr-rollback-owler-rivos-nasal-angry@1.0.0,1.0,1.0,False,1,False
dep_reuse_plus_bundled_plus_peer,@dsr-rollback-org-owler-rivos-nasal-angry/dsr-rollback-owler-rivos-nasal-angry@1.0.0,1.0,1.0,False,1,False
dep_reach,waggle@2.1.0,0.8462482559040877,0.4687082967109633,True,1103,True
dep_reuse,waggle@2.1.0,0.6269016821928826,0.6268612072072514,True,1103,True
dep_reach_plus_bundled_plus_peer,waggle@2.1.0,0.8463241144166287,0.4687713929286159,True,1103,True
dep_reuse_plus_bundled_plus_peer,waggle@2.1.0,0.6269610898042333,0.6269580152812133,True,1103,True
dep_reach,react-native-elastos-mainchain@1.0.3,0.9978930118225448,0.9954460532461467,False,611,True
dep_reuse,react-native-elastos-mainchain@1.0.3,0.9998829998829999,0.9998829998829999,False,611,True
dep_reach_plus_bundled_plus_peer,react-native-elastos-mainchain@1.0.3,0.9978930118225448,0.9954460532461467,False,611,True
dep_reuse_plus_bundled_plus_peer,react-native-elastos-mainchain@1.0.3,0.9998829998829999,0.9998829998829999,False,611,True
dep_reach,@bemoid/stylelint-config@0.1.0,0.6005151621589978,0.37326249909031367,False,366,True
dep_reuse,@bemoid/stylelint-config@0.1.0,1.0,1.0,False,366,True
dep_reach_plus_bundled_plus_peer,@bemoid/stylelint-config@0.1.0,0.6005151621589978,0.37326249909031367,False,366,True
dep_reuse_plus_bundled_plus_peer,@bemoid/stylelint-config@0.1.0,1.0,1.0,False,366,True
dep_reach,ngx-simple-modlue@0.0.1,1.0,1.0,False,16,True
dep_reuse,ngx-simple-modlue@0.0.1,1.0,1.0,False,16,True
dep_reach_plus_bundled_plus_peer,ngx-simple-modlue@0.0.1,1.0,1.0,False,16,True
dep_reuse_plus_bundled_plus_peer,ngx-simple-modlue@0.0.1,1.0,1.0,False,16,True
dep_reach,localstoragedecorator@1.0.7,1.0,1.0,False,1,False
dep_reuse,localstoragedecorator@1.0.7,1.0,1.0,False,1,False
dep_reach_plus_bundled_plus_peer,localstoragedecorator@1.0.7,1.0,1.0,False,1,False
dep_reuse_plus_bundled_plus_peer,localstoragedecorator@1.0.7,1.0,1.0,False,1,False
dep_reach,imooc-zwj-cli-dev-template-custom-veu3@1.0.2,1.0,1.0,False,72,False
dep_reuse,imooc-zwj-cli-dev-template-custom-veu3@1.0.2,1.0,1.0,False,72,False
dep_reach_plus_bundled_plus_peer,imooc-zwj-cli-dev-template-custom-veu3@1.0.2,1.0,1.0,False,72,False
dep_reuse_plus_bundled_plus_peer,imooc-zwj-cli-dev-template-custom-veu3@1.0.2,1.0,1.0,False,72,False
dep_reach,tstl-singleton@0.0.2,1.0,1.0,False,2,False
dep_reuse,tstl-singleton@0.0.2,1.0,1.0,False,2,False
dep_reach_plus_bundled_plus_peer,tstl-singleton@0.0.2,1.0,1.0,False,2,False
dep_reuse_plus_bundled_plus_peer,tstl-singleton@0.0.2,1.0,1.0,False,2,False
dep_reach,chrome-extension-builder@0.0.5,0.149609375,0.08243650452001722,True,395,True
dep_reuse,chrome-extension-builder@0.0.5,0.17261671243624951,0.09611183923110529,True,395,True
dep_reach_plus_bundled_plus_peer,chrome-extension-builder@0.0.5,0.7383556095585257,0.5852327447833066,True,395,True
dep_reuse_plus_bundled_plus_peer,chrome-extension-builder@0.0.5,0.7383556095585257,0.5852327447833066,True,395,True
dep_reach,meverty-decentraland-plugin@0.1.1,0.8555555555555555,0.8461538461538461,False,58,True
dep_reuse,meverty-decentraland-plugin@0.1.1,0.8555555555555555,0.8461538461538461,False,58,True
dep_reach_plus_bundled_plus_peer,meverty-decentraland-plugin@0.1.1,0.8555555555555555,0.8461538461538461,False,58,True
dep_reuse_plus_bundled_plus_peer,meverty-decentraland-plugin@0.1.1,0.8555555555555555,0.8461538461538461,False,58,True
dep_reach,breaker-demo@1.0.2,1.0,1.0,False,1,False
dep_reuse,breaker-demo@1.0.2,1.0,1.0,False,1,False
dep_reach_plus_bundled_plus_peer,breaker-demo@1.0.2,1.0,1.0,False,1,False
dep_reuse_plus_bundled_plus_peer,breaker-demo@1.0.2,1.0,1.0,False,1,False
dep_reach,@shopgate/webpack@7.7.0,0.15751328716379448,0.07649162011173184,False,610,True
dep_reuse,@shopgate/webpack@7.7.0,0.9409743854465191,0.9406562511121392,False,610,True
dep_reach_plus_bundled_plus_peer,@shopgate/webpack@7.7.0,0.15751328716379448,0.07649162011173184,False,610,True
dep_reuse_plus_bundled_plus_peer,@shopgate/webpack@7.7.0,0.9409743854465191,0.9406562511121392,False,610,True
dep_reach,sampleproject123@1.0.0,1.0,1.0,False,1,False
dep_reuse,sampleproject123@1.0.0,1.0,1.0,False,1,False
dep_reach_plus_bundled_plus_peer,sampleproject123@1.0.0,1.0,1.0,False,1,False
dep_reuse_plus_bundled_plus_peer,sampleproject123@1.0.0,1.0,1.0,False,1,False
dep_reach,@shunkakinoki/gnosissafedeployer@1.0.0,1.0,1.0,False,1,False
dep_reuse,@shunkakinoki/gnosissafedeployer@1.0.0,1.0,1.0,False,1,False
dep_reach_plus_bundled_plus_peer,@shunkakinoki/gnosissafedeployer@1.0.0,1.0,1.0,False,1,False
dep_reuse_plus_bundled_plus_peer,@shunkakinoki/gnosissafedeployer@1.0.0,1.0,1.0,False,1,False
dep_reach,typeface-italianno@1.1.13,1.0,1.0,False,1,False
dep_reuse,typeface-italianno@1.1.13,1.0,1.0,False,1,False
dep_reach_plus_bundled_plus_peer,typeface-italianno@1.1.13,1.0,1.0,False,1,False
dep_reuse_plus_bundled_plus_peer,typeface-italianno@1.1.13,1.0,1.0,False,1,False
dep_reach,hello-world-mytest@1.1.3,1.0,1.0,False,1,False
dep_reuse,hello-world-mytest@1.1.3,1.0,1.0,False,1,False
dep_reach_plus_bundled_plus_peer,hello-world-mytest@1.1.3,1.0,1.0,False,1,False
dep_reuse_plus_bundled_plus_peer,hello-world-mytest@1.1.3,1.0,1.0,False,1,False
dep_reach,@zhiqiangc/manson@0.0.1,1.0,1.0,False,1,False
dep_reuse,@zhiqiangc/manson@0.0.1,1.0,1.0,False,1,False
dep_reach_plus_bundled_plus_peer,@zhiqiangc/manson@0.0.1,1.0,1.0,False,1,False
dep_reuse_plus_bundled_plus_peer,@zhiqiangc/manson@0.0.1,1.0,1.0,False,1,False
dep_reach,handlebars-plus-loader@1.7.0,1.0,1.0,False,15,True
dep_reuse,handlebars-plus-loader@1.7.0,1.0,1.0,False,15,True
dep_reach_plus_bundled_plus_peer,handlebars-plus-loader@1.7.0,1.0,1.0,False,15,True
dep_reuse_plus_bundled_plus_peer,handlebars-plus-loader@1.7.0,1.0,1.0,False,15,True
dep_reach,redux-thunkster@0.3.0,1.0,1.0,False,4,True
dep_reuse,redux-thunkster@0.3.0,1.0,1.0,False,4,True
dep_reach_plus_bundled_plus_peer,redux-thunkster@0.3.0,1.0,1.0,False,4,True
dep_reuse_plus_bundled_plus_peer,redux-thunkster@0.3.0,1.0,1.0,False,4,True
dep_reach,lwj-color-projects@0.0.1,1.0,1.0,False,2,False
dep_reuse,lwj-color-projects@0.0.1,1.0,1.0,False,2,False
dep_reach_plus_bundled_plus_peer,lwj-color-projects@0.0.1,1.0,1.0,False,2,False
dep_reuse_plus_bundled_plus_peer,lwj-color-projects@0.0.1,1.0,1.0,False,2,False
dep_reach,myhttps@0.1.0,1.0,1.0,False,11,False
dep_reuse,myhttps@0.1.0,1.0,1.0,False,11,False
dep_reach_plus_bundled_plus_peer,myhttps@0.1.0,1.0,1.0,False,11,False
dep_reuse_plus_bundled_plus_peer,myhttps@0.1.0,1.0,1.0,False,11,False
dep_reach,@melchyore/adonis-form-request@1.0.0,0.9942800263567413,0.9942800263567413,False,224,True
dep_reuse,@melchyore/adonis-form-request@1.0.0,0.9942800263567413,0.9942800263567413,False,224,True
dep_reach_plus_bundled_plus_peer,@melchyore/adonis-form-request@1.0.0,0.9942800263567413,0.9942800263567413,False,224,True
dep_reuse_plus_bundled_plus_peer,@melchyore/adonis-form-request@1.0.0,0.9942800263567413,0.9942800263567413,False,224,True
dep_reach,edit@1.0.2,1.0,1.0,False,54,True
dep_reuse,edit@1.0.2,1.0,1.0,False,54,True
dep_reach_plus_bundled_plus_peer,edit@1.0.2,1.0,1.0,False,54,True
dep_reuse_plus_bundled_plus_peer,edit@1.0.2,1.0,1.0,False,54,True
dep_reach,stencil-sample-project-name@0.0.1,1.0,1.0,False,3,False
dep_reuse,stencil-sample-project-name@0.0.1,1.0,1.0,False,3,False
dep_reach_plus_bundled_plus_peer,stencil-sample-project-name@0.0.1,1.0,1.0,False,3,False
dep_reuse_plus_bundled_plus_peer,stencil-sample-project-name@0.0.1,1.0,1.0,False,3,False
dep_reach,oranges@0.0.3,1.0,1.0,False,1,False
dep_reuse,oranges@0.0.3,1.0,1.0,False,1,False
dep_reach_plus_bundled_plus_peer,oranges@0.0.3,1.0,1.0,False,1,False
dep_reuse_plus_bundled_plus_peer,oranges@0.0.3,1.0,1.0,False,1,False
dep_reach,dyl-captcha@1.0.1,0.9974683544303797,0.9949494949494949,False,60,False
dep_reuse,dyl-captcha@1.0.1,1.0,1.0,False,60,False
dep_reach_plus_bundled_plus_peer,dyl-captcha@1.0.1,0.9974683544303797,0.9949494949494949,False,60,False
dep_reuse_plus_bundled_plus_peer,dyl-captcha@1.0.1,1.0,1.0,False,60,False
dep_reach,@remotion/eslint-plugin@3.2.31,0.9798994974874372,0.9798994974874372,False,124,True
dep_reuse,@remotion/eslint-plugin@3.2.31,0.9798994974874372,0.9798994974874372,False,124,True
dep_reach_plus_bundled_plus_peer,@remotion/eslint-plugin@3.2.31,0.9798994974874372,0.9798994974874372,False,124,True
dep_reuse_plus_bundled_plus_peer,@remotion/eslint-plugin@3.2.31,0.9798994974874372,0.9798994974874372,False,124,True
dep_reach,@mdnzyzy/my-first-package-mdn@1.0.0,1.0,1.0,False,1,False
dep_reuse,@mdnzyzy/my-first-package-mdn@1.0.0,1.0,1.0,False,1,False
dep_reach_plus_bundled_plus_peer,@mdnzyzy/my-first-package-mdn@1.0.0,1.0,1.0,False,1,False
dep_reuse_plus_bundled_plus_peer,@mdnzyzy/my-first-package-mdn@1.0.0,1.0,1.0,False,1,False
dep_reach,mqlread@1.1.0,1.0,1.0,False,11,False
dep_reuse,mqlread@1.1.0,1.0,1.0,False,11,False
dep_reach_plus_bundled_plus_peer,mqlread@1.1.0,1.0,1.0,False,11,False
dep_reuse_plus_bundled_plus_peer,mqlread@1.1.0,1.0,1.0,False,11,False
dep_reach,@corollarium/retvaljs@1.2.1,1.0,1.0,False,1,False
dep_reuse,@corollarium/retvaljs@1.2.1,1.0,1.0,False,1,False
dep_reach_plus_bundled_plus_peer,@corollarium/retvaljs@1.2.1,1.0,1.0,False,1,False
dep_reuse_plus_bundled_plus_peer,@corollarium/retvaljs@1.2.1,1.0,1.0,False,1,False
dep_reach,@hyper.fun/material-icon-calendar-view-month-round@1.3.0,1.0,1.0,False,2,True
dep_reuse,@hyper.fun/material-icon-calendar-view-month-round@1.3.0,1.0,1.0,False,2,True
